Provinsi,Kabupaten/Kota,rasio_pengelolaan,rasio_pengurangan,rasio_penanganan,recycling_rate,Luas (hektar),Jml Sumur Pantau,utilisasi_tpa,efisiensi_landfill,rasio_recovery_pemulung,rasio_organik_terolah,sampah_per_hektar,proporsi_landfill_aktif,usia_operasi_tpa,skor_penutupan,skor_jembatan,skor_drainase,skor_infrastruktur,Jenis_TPA Pemda (Non Regional),Jenis_TPA Regional,Jenis_nan,Pengelola_Lainnya,Pengelola_Pemda DATI I,Pengelola_Pemda DATI II,Pengelola_Swasta,Pengelola_Tidak Diketahui,Pengelola_nan,Sistem Operasional_Control Landfill,Sistem Operasional_Open Dumping,Sistem Operasional_Sanitary Landfill,Sistem Operasional_Tidak Diketahui,Sistem Operasional_nan,Ada Data SIPSN,Ada Data TPA,P1/P2,Status
Jawa Barat,Kota Cirebon,0.10990096402043936,0.0005509737457401157,0.10934999027469924,0.10938747320477026,142.0,2.0,0.8101892280137288,0.9763817039246291,0.02361829607537098,0.0,450.5638028169014,0.05427676056338028,,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Barat,Kota Depok,,,,,18.26,3.0,,0.9879518072289156,0.012048192771084338,0.0,16590.90909090909,0.2464403066812705,33.0,0.0,2.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Jawa Barat,Kota Tasikmalaya,0.16529738358852714,0.0,0.16529738358852714,0.16529738358852714,6.5,1.0,0.6720221772449562,1.0,0.0,0.0,12609.498461538462,0.6155076923076923,23.0,1.0,1.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Tengah,Kab. Boyolali,0.6104349513077504,0.0035957213484456,0.6068392299593047,0.20617815934916695,60.0,3.0,0.3896290790916609,0.9627986348122867,0.032935153583617746,0.004266211604095563,712.9666666666667,0.009481666666666666,35.0,3.0,2.0,1.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Tengah,Kab. Brebes,,,,,2.0,2.0,,0.99375,0.00625,0.0,14600.0,0.3,21.0,2.0,0.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Jawa Tengah,Kab. Brebes,,,,,4.0,2.0,,0.86,0.13333333333333333,0.006666666666666667,13687.5,0.375,20.0,0.0,1.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Jawa Tengah,Kab. Demak,0.029450716572446883,0.01596555234488122,0.01348516422756566,0.029450716572446883,25.06,2.0,0.18968973083027194,0.8,0.16666666666666666,0.025,1747.80526735834,0.04389465283320032,4.0,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Tengah,Kab. Jepara,,,,,1.0,2.0,,0.9727895392278954,0.0,0.023312577833125778,803.0,0.0848,3.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Jawa Tengah,Kab. Jepara,,,,,7.29,1.0,,0.94679005205321,0.03470213996529786,0.01850780798149219,8656.858710562414,0.00015349794238683127,31.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Jawa Tengah,Kab. Karanganyar,,,,,5.6,2.0,,0.965,0.035,0.0,9776.785714285716,0.32142857142857145,,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Jawa Tengah,Kab. Klaten,0.5264446219328707,0.0,0.5264446219328707,0.27330287972859396,9.05,3.0,0.256191642712762,0.9404761904761905,0.0,0.05952380952380952,6775.690607734806,0.38186740331491714,7.0,2.0,2.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Tengah,Kab. Magelang,,,,,1.2,,,0.9828452395539762,0.01715476044602377,0.0,24823.041666666668,0.05358333333333333,21.0,3.0,,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Jawa Tengah,Kab. Pati,,,,,12.5,4.0,,0.9920634920634921,0.005291005291005291,0.0026455026455026454,5518.8,9.6e-06,8.0,2.0,2.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Jawa Tengah,Kab. Pekalongan,,,,,4.54,3.0,,0.9340277777777778,0.059027777777777776,0.006944444444444444,11577.092511013216,0.44933920704845814,23.0,0.0,1.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,,A
Jawa Tengah,Kab. Purworejo,,,,,4.79,5.0,,0.9197271011757876,0.03338655828131804,0.021628683408332124,5249.446764091857,0.4175365344467641,28.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Jawa Tengah,Kab. Semarang,0.14243060552095835,0.028258010446666877,0.11417259507429148,0.14243060552095835,57.0,2.0,0.4978282077721494,0.9574538745387454,0.025940959409594094,0.016605166051660517,1735.3508771929824,0.009280701754385966,16.0,3.0,,1.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Jawa Tengah,Kab. Sragen,0.4327746265201484,0.0017530691548629706,0.43102155736528547,0.11760828559334813,5.0,4.0,0.3234600054371275,0.9102564102564102,0.01282051282051282,0.05128205128205128,14235.0,0.0001598,34.0,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Tengah,Kab. Sukoharjo,0.15665746966988245,0.003764783354169988,0.15289268631571248,0.15577579735199662,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Tengah,Kab. Tegal,0.10053778501148712,0.0,0.10053778501148712,0.10053778501148712,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Tengah,Kab. Wonogiri,0.5962205316113305,0.3440540771854056,0.25216645442592484,0.3896776856291386,8.2,3.0,0.20654284598219183,0.9806625431639662,0.005487041323568474,0.013850415512465374,3213.7804878048782,0.00024390243902439024,34.0,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Tengah,Kab. Wonosobo,0.5142921686612515,0.05145524483704169,0.4628369238242098,0.17197792042316212,2.7,1.0,0.34220308246179065,0.9682539682539683,0.031746031746031744,0.0,17033.333333333332,0.45211111111111113,40.0,3.0,2.0,1.0,6.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Tengah,Kota Magelang,0.9558034801330935,0.0010250817042851501,0.9547783984288083,0.17075906206953323,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Tengah,Kota Semarang,0.6199398773059223,0.3139991031904492,0.30594077411547305,0.6199398773059223,46.02,6.0,0.6896490300565601,0.9730898837034688,0.026910116296531127,0.0,6511.625380269447,0.00050412863972186,35.0,2.0,2.0,1.0,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Tengah,Kota Surakarta,0.18839742500122691,0.05397838090468168,0.13441904409654523,0.09488000098803408,17.0,2.0,0.7898215590982499,1.0,0.0,0.0,7147.46,,39.0,0.0,2.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Jawa Timur,Kab. Bangkalan,0.13191009907110976,3.557101178043105e-05,0.13187452805932934,0.11762359936706968,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kab. Banyuwangi,0.6298034949414636,0.026716580769038073,0.6030869141724255,0.3772861988396175,2.1,,0.19592922668710597,0.8,0.07878787878787878,0.12121212121212122,28678.571428571428,1.0,,4.0,,0.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Blitar,0.03189779356200933,0.00023655729450573805,0.03166123626750359,0.03166123626750359,1.41,2.0,0.5297015943237829,0.9666130100986812,4.2608896787338877e-05,0.02629826078682111,57091.92907801418,0.005999999999999999,31.0,1.0,0.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Bojonegoro,,,,,4.95,4.0,,0.9211311588532272,0.03565303777867811,0.04321580336809467,5460.030303030303,0.40404040404040403,34.0,1.0,2.0,1.0,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,,A
Jawa Timur,Kab. Bondowoso,0.0007334722694647274,0.000378131890331392,0.00035534037913333545,0.0007334722694647274,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kab. Jember,0.005647374572551914,0.00019832375468556828,0.005449050817866346,0.005449050817866346,1.5,,0.005713352048952835,0.8333333333333334,0.16666666666666666,0.0,1460.0,0.0009333333333333333,,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Jember,0.005647374572551914,0.00019832375468556828,0.005449050817866346,0.005449050817866346,1.5,,0.017140056146858505,0.9444444444444444,0.05555555555555555,0.0,4380.0,9.333333333333333e-05,,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Jember,0.005647374572551914,0.00019832375468556828,0.005449050817866346,0.005449050817866346,68.0,4.0,0.21710737786020773,0.8671052631578947,0.034210526315789476,0.05131578947368421,1223.8235294117646,4.705882352941177e-05,,2.0,2.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Jember,0.005647374572551914,0.00019832375468556828,0.005449050817866346,0.005449050817866346,2.0,,0.0038089013659685566,0.75,0.25,0.0,730.0,7e-05,,1.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Jombang,0.529754668898141,0.00024767765668123935,0.5295069912414598,0.1956137727643887,39.24,5.0,0.3643601849374353,0.9717528632324997,0.0,0.011812439011863799,1811.1404179408764,0.11387359836901122,31.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Kediri,0.578006910133851,0.26560129701633617,0.31240561311751475,0.37262186346919485,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kab. Lamongan,0.15166068102126343,0.003281553460301407,0.14837912756096203,0.15166068102126343,6.66,4.0,0.27422243040309846,0.8966666666666666,0.0033333333333333335,0.06666666666666667,8220.720720720721,0.0003003003003003003,36.0,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Madiun,0.622985665519506,0.23455136580192565,0.3884342997175803,0.47814712277713445,5.0,3.0,0.14636625444689141,0.8009259259259259,0.05439814814814815,0.03425925925925926,3153.6,0.049703199999999996,7.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,P 1,A
Jawa Timur,Kab. Magetan,0.7788577818026511,0.008394464393052612,0.7704633174095985,0.6024920710873485,4.2,3.0,0.17627742494226328,0.9999792487486154,2.8042231600790793e-06,5.608446320158159e-06,4245.297619047619,0.011904761904761904,,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Malang,0.6537832628230721,0.0,0.6537832628230721,0.19999091620896123,4.56,,0.15430374215417725,1.0,0.0,0.0,12054.605263157895,0.017061403508771934,30.0,3.0,0.0,0.0,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Malang,0.6537832628230721,0.0,0.6537832628230721,0.19999091620896123,456.0,,0.155533254043852,1.0,0.0,0.0,121.50657894736842,0.06951754385964912,,3.0,0.0,0.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Malang,0.6537832628230721,0.0,0.6537832628230721,0.19999091620896123,99999.99,3.0,0.29231645177016446,1.0,0.0,0.0,1.0413451041345103,2.00000020000002e-06,34.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Mojokerto,0.5289145330668726,0.005357792791342173,0.5235567402755305,0.32931203672928977,4.2,2.0,0.1996024963375828,0.8,0.03722222222222222,0.09333333333333334,7821.428571428571,2.857142857142857e-05,,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Nganjuk,0.1977211189142622,0.015126131198008604,0.1825949877162536,0.11214754258583073,0.0,1.0,0.03413932766084778,0.8003325723528272,0.10000052401106013,0.04066675167290531,,1.0,,3.0,0.0,1.0,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Nganjuk,0.1977211189142622,0.015126131198008604,0.1825949877162536,0.11214754258583073,1.0,1.0,0.02275953189680377,0.8001000861998947,0.08000083841842844,0.04789989283964461,3816.71,0.4,,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Nganjuk,0.1977211189142622,0.015126131198008604,0.1825949877162536,0.11214754258583073,0.0,2.0,0.11412092067602078,0.8001589527719023,0.0804529892735618,0.0925703948633487,,1.0,,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Ngawi,0.1321291787507593,0.0008348015974025448,0.13129437715335673,0.04325305185885362,0.54,,0.013445529214188016,0.96,0.04,0.0,3379.6296296296296,0.5185185185185185,9.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Ngawi,0.1321291787507593,0.0008348015974025448,0.13129437715335673,0.04325305185885362,0.09,,0.010756423371350413,0.95,0.05,0.0,16222.222222222223,1.0,10.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Pacitan,0.311475258751129,0.00012200033835247165,0.31135325841277656,0.21336718561370552,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kab. Pamekasan,0.6155369314924463,0.00048418057458954827,0.6150527509178567,0.14607433488057922,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kab. Pasuruan,0.12731445822214957,7.293173500464777e-07,0.12731372890479953,0.07747501743676231,0.0,,0.29577870307440485,0.9425,0.04,0.0025,,1.0,,4.0,2.0,0.0,6.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Ponorogo,0.18369635688683195,0.0,0.18369635688683195,0.08155214703281215,2.22,2.0,0.13789468330292676,1.0,0.0,0.0,8878.378378378378,0.0,,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Probolinggo,0.03129762180894238,0.001081175960813628,0.03021644584812876,0.03129739221115924,5.1,7.0,0.0999289911456189,1.0,0.0,0.0,3413.6078431372553,0.35294117647058826,13.0,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Sampang,,,,,5.0,2.0,,0.8941176470588236,0.029411764705882353,0.029411764705882353,2482.0,0.1,25.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,A
Jawa Timur,Kab. Sidoarjo,0.6412941723530856,0.0,0.6412941723530856,0.03154061809053744,28.62,2.0,0.6006045384414525,0.9932785733866208,0.004977637847961496,0.0007884855647786672,6834.480083857442,0.1222921034241789,20.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Situbondo,0.6955420363843281,0.03633788818019109,0.659204148204137,0.06843885599840717,51.0,3.0,0.5837228680215375,0.35647530040053405,0.1341789052069426,0.36248331108144194,1072.0980392156862,0.017458823529411766,35.0,3.0,2.0,1.0,6.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kab. Trenggalek,0.5348705289458319,0.09743062321034715,0.43743990573548475,0.18819938093480554,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kab. Tuban,0.6030485141768112,0.06089229797838667,0.5421562161984245,0.23489167605128938,3.8,2.0,0.372259991075444,0.8232323232323232,0.10101010101010101,0.030303030303030304,19018.42105263158,0.2631578947368421,14.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kota Batu,0.6454250271855183,0.0004575780305123797,0.6449674491550059,0.33315448910964285,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kota Kediri,0.9378231892390364,0.0009455928256957225,0.9368775964133408,0.05546060599898385,0.0,2.0,0.8933864886524239,0.9987411883182276,0.0,0.0012588116817724068,,1.0,,2.0,2.0,1.0,5.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kota Madiun,0.20547895007244094,0.0009894072189098517,0.2044895428535311,0.1958718871362551,6.0,3.0,0.781962489095739,0.9675123407186316,0.03076569854207324,0.001721960739295144,5299.191666666667,0.13201616666666668,,1.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Jawa Timur,Kota Malang,0.9897136753049885,0.0030523458528484747,0.98666132945214,0.31955319626092116,3.0,3.0,0.6701260144190859,1.0,0.0,0.0,59692.71,1.0,32.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,P 1,A
Jawa Timur,Kota Mojokerto,0.16754401370479238,0.06782108282649019,0.09972293087830218,0.10478365962324146,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Jawa Timur,Kota Pasuruan,0.9281691517240228,0.0,0.9281691517240228,0.20159996098371638,6.63,3.0,0.7042173339007317,0.9970405335214839,0.0029120816892937713,4.764514520704159e-05,5793.205128205128,0.15144796380090497,,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kota Probolinggo,0.7740317896461476,0.004592141682692718,0.7694396479634549,0.16858000298624848,4.0,5.0,0.6051603359843387,0.9594337018877221,0.033805248426898235,0.006761049685379647,6748.2125,0.25,11.0,4.0,2.0,1.0,7.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Jawa Timur,Kota Surabaya,0.9912661959701993,0.0027654721146854145,0.9885007238555139,0.09031024614052913,37.4,3.0,0.35406992350761296,1.0,0.0,0.0,6257.2564171123,0.36452139037433157,13.0,7.0,2.0,1.0,10.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Bengkayang,0.0,0.0,0.0,0.0,5.0,,0.1631391337305227,1.0,0.0,0.0,1445.4,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Kapuas Hulu,5.934681706205165e-05,5.934681706205165e-05,0.0,0.0,1.0,,0.19228269816742966,0.9110026286143447,0.08899737138565526,0.0,9719.95,1.0,20.0,2.0,0.0,0.0,2.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Kayong Utara,0.03152387218304346,0.0,0.03152387218304346,0.03152387218304346,0.0,2.0,0.19248354586673308,0.961541460412992,0.03845853958700797,0.0,,1.0,,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Ketapang,0.006528411189155858,0.0,0.006528411189155858,0.006528411189155858,9.0,3.0,0.2479397822048297,0.9964854668158439,0.0024708568203495153,0.0010436763638064972,3016.047777777778,0.09777777777777778,7.0,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Kubu Raya,0.00012848762713933676,0.0,0.00012848762713933676,0.00012848762713933676,3.6,,0.1622393354676819,1.0,0.0,0.0,7604.166666666666,,28.0,,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Kalimantan Barat,Kab. Landak,0.004933425002335183,0.004933425002335183,0.0,0.004933425002335183,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Barat,Kab. Mempawah,8.230840120407082e-05,5.544987028484771e-05,2.685853091922311e-05,2.685853091922311e-05,2.4,,0.3402715946198608,0.8674101610904584,0.0,0.06195786864931846,4909.250000000001,0.225,,0.0,0.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sambas,0.10034348816472992,6.581243788430507e-05,0.10027767572684561,0.011603399254070165,0.0,,0.006689542736847718,1.0,0.0,0.0,,1.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sambas,0.10034348816472992,6.581243788430507e-05,0.10027767572684561,0.011603399254070165,0.0,,0.02174101389475508,0.9825174825174825,0.017482517482517484,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sambas,0.10034348816472992,6.581243788430507e-05,0.10027767572684561,0.011603399254070165,0.0,,0.010034314105271577,0.9873737373737373,0.012626262626262626,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sambas,0.10034348816472992,6.581243788430507e-05,0.10027767572684561,0.011603399254070165,0.0,,0.07692974147374874,0.9802371541501976,0.019762845849802372,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Kalimantan Barat,Kab. Sambas,0.10034348816472992,6.581243788430507e-05,0.10027767572684561,0.011603399254070165,0.0,2.0,0.08868711961729929,0.9857142857142858,0.014285714285714285,0.0,,1.0,10.0,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,0.0,,0.0077841369463749885,0.9501468278358259,0.04985317216417401,0.0,,1.0,,0.0,1.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,0.0,,0.012773469441348499,0.9696195367187435,0.0303804632812565,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,4.5,,0.014714745907972289,0.989451019493938,0.010548980506062051,0.0,307.56,0.2222222222222222,,3.0,0.0,1.0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,0.0,,0.00843927389732169,0.9540169066606196,0.04598309333938043,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,0.0,,0.012795583768806615,1.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,0.0,,0.008460537673723725,0.954132475464016,0.045867524535984014,0.0,,1.0,,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kab. Sanggau,0.0,0.0,0.0,0.0,4.5,,0.15588527639772914,0.937764500871297,0.06223549912870301,0.0,3258.233333333333,0.44633333333333336,31.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Barat,Kota Pontianak,0.22929851090711117,0.0,0.22929851090711117,0.22928915433410438,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Barat,Kota Singkawang,0.14345431875852097,0.0,0.14345431875852097,0.14345431875852097,9.77,2.0,0.9296277327426391,1.0,0.0,0.0,3429.5803480040945,0.12201637666325486,18.0,0.0,2.0,1.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Balangan,0.18209140091050327,0.0029684089688687076,0.17912299194163456,0.1819877979798354,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Selatan,Kab. Banjar,0.5115707238014557,0.0,0.5115707238014557,0.3157282862859245,24.0,3.0,0.19584243751553132,1.0,0.0,0.0,1064.5833333333333,3.0416666666666666e-05,,7.0,2.0,1.0,10.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Banjar,0.5115707238014557,0.0,0.5115707238014557,0.3157282862859245,0.0,1.0,0.2182244303744492,0.9743589743589743,0.02564102564102564,0.0,,1.0,13.0,3.0,1.0,1.0,5.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Barito Kuala,0.7194535816613358,0.06858612371891666,0.6508674579424191,0.29846102468945385,0.0,,0.4750368219302805,1.0,0.0,0.0,,,,2.0,,0.0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Hulu Sungai Selatan,0.7160037315921891,0.0021378498741035667,0.7138658817180856,0.2610033681900683,9.0,3.0,0.4524356404887709,0.8744979919678715,0.03614457831325301,0.04417670682730924,2019.6666666666667,0.016666666666666666,5.0,7.0,2.0,1.0,10.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Hulu Sungai Tengah,0.5986652526268338,0.00020588669280933105,0.5984593659340244,0.201915498247829,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
Kalimantan Selatan,Kab. Hulu Sungai Utara,0.002696028403455562,0.0,0.002696028403455562,0.002696028403455562,70.0,3.0,0.48879788411505126,0.9874472065726457,0.012553381573042696,0.0,242.89414285714287,0.04285714285714286,17.0,3.0,2.0,1.0,6.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,P 1,A
Kalimantan Selatan,Kab. Kotabaru,0.044672870308930246,0.0,0.044672870308930246,0.04412652029375968,,,,,,,,,,,,,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,P 1,
